Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2020,ARI,PHI,15,Sun,4:05PM,1,7.20%,-6.0,0,-6.0,16.9,5.88,-0.1200000000000001,-5.88,Too Close To Call,0,,
2020,ATL,TB,15,Sun,1:00PM,1,-5.20%,6.0,0,6.0,-30.0,-4.5,1.5,4.5,"[[35.0, 6.0], [3.0, -26.0]]",1,ATL,
2020,BAL,JAX,15,Sun,1:00PM,1,10.90%,-12.5,0,-12.5,34.8,9.64,-2.8599999999999994,-9.64,"[[21.0, -8.0], [-11.5, -40.5]]",1,JAX,
2020,BUF,DEN,15,Sat,4:30PM,0,20.40%,-6.0,29,23.0,39.8,6.77,0.7699999999999996,22.23,Too Close To Call,0,,1
2020,CAR,GB,15,Sat,8:15PM,0,-3.70%,9.5,-8,1.5,-24.3,-7.45,2.05,-0.5499999999999998,"[[38.0, 9.0], [5.5, -23.0]]",1,CAR,1
2020,CHI,MIN,15,Sun,1:00PM,0,0.50%,3.0,0,3.0,6.3,-0.84,2.16,0.84,"[[31.5, 2.5], [-1.0, -30.0]]",1,CHI,
2020,CIN,PIT,15,Mon,8:15PM,1,-29.80%,14.0,0,14.0,-53.2,-9.95,4.050000000000001,9.95,Unreliable Prediction Due To QB Injury,0,,
2020,CLE,NYG,15,Sun,8:20PM,0,-3.90%,-6.5,0,-6.5,6.9,-0.7,-7.2,0.7,"[[31.5, 2.5], [-1.0, -30.0]]",1,NYG,
2020,DAL,SF,15,Sun,1:00PM,1,-15.90%,4.0,0,4.0,-16.0,-1.32,2.6799999999999997,1.32,"[[32.0, 3.0], [-0.5, -29.5]]",1,DAL,
2020,DEN,BUF,15,Sat,4:30PM,1,-19.40%,6.0,-29,-23.0,-39.8,-6.77,-0.7699999999999996,-22.23,Too Close To Call,0,,1
2020,DET,TEN,15,Sun,1:00PM,0,-15.40%,8.5,0,8.5,-22.2,-7.01,1.4900000000000002,7.01,Too Close To Call,0,,
2020,GB,CAR,15,Sat,8:15PM,1,20.60%,-9.5,8,-1.5,24.3,7.45,-2.05,0.5499999999999998,"[[23.0, -5.5], [-9.0, -38.0]]",1,CAR,1
2020,HOU,IND,15,Sun,1:00PM,0,-12.70%,7.5,0,7.5,-27.799999999999997,-8.18,-0.6799999999999997,8.18,Too Close To Call,0,,
2020,IND,HOU,15,Sun,1:00PM,1,15.10%,-7.5,0,-7.5,27.799999999999997,8.18,0.6799999999999997,-8.18,Too Close To Call,0,,
2020,JAX,BAL,15,Sun,1:00PM,0,-23.90%,12.5,0,12.5,-34.8,-9.64,2.8599999999999994,9.64,"[[40.5, 11.5], [8.0, -21.0]]",1,JAX,
2020,KC,NO,15,Sun,4:25PM,0,27.10%,-2.5,0,-2.5,-3.3999999999999986,-2.96,-5.46,2.96,"[[33.5, 4.5], [1.0, -27.5]]",1,NO,
2020,LAC,LV,15,Thu,8:20PM,0,-26.80%,3.5,3,6.5,-18.1,-6.13,-2.63,9.129999999999999,"[[37.0, 8.0], [4.5, -24.5]]",1,LV,-1
